type,event_type,startedAt,duration,cause,cpu_user,cpu_kernel,cpu_wallClock,heap_occupancy_before_coll,heap_occupancy_after_coll,heap_size_before_coll,heap_size_after_coll,perm_or_meta_occupancy_before_coll,perm_or_meta_occupancy_after_coll,perm_or_meta_size_before_coll,perm_or_meta_size_after_coll
Young,PauseEvent,2023-07-18T18:49:21.268+02:00@2189166.781,0.006225,G1_EVACUATION_PAUSE,0.01,0.0,0.01,749568,187392,921600,921600,111841,111841,112576,112576
Young,PauseEvent,2023-07-18T18:49:27.881+02:00@2189173.395,0.006817999999999999,G1_EVACUATION_PAUSE,0.01,0.0,0.0,744448,187392,921600,921600,111841,111841,112576,112576
G1GCYoungInitialMark,PauseEvent,2023-07-18T18:49:32.700+02:00@2189178.213,0.006823,G1_HUMONGOUS_ALLOCATION,0.01,0.0,0.0,723968,188416,921600,921600,111841,111841,112576,112576
G1GCConcurrentUndoCycle,ConcurrentEvent,2023-07-18T18:49:32.706+02:00@2189178.220,0.0013089999999999998,GCCAUSE_NOT_SET,0,0,0,0,0,0,0,0,0,0,0
ConcurrentCleanupForNextMark,ConcurrentEvent,2023-07-18T18:49:32.706+02:00@2189178.220,0.001292,UNKNOWN_GCCAUSE,0,0,0,0,0,0,0,0,0,0,0
Young,PauseEvent,2023-07-18T18:49:39.415+02:00@2189184.929,0.005703000000000001,G1_EVACUATION_PAUSE,0.01,0.0,0.01,768000,187392,921600,921600,111841,111841,112576,112576
Young,PauseEvent,2023-07-18T18:49:45.815+02:00@2189191.328,0.006450999999999999,G1_EVACUATION_PAUSE,0.02,0.01,0.01,747520,187392,921600,921600,111841,111841,112576,112576
Young,PauseEvent,2023-07-18T18:49:51.100+02:00@2189196.614,0.00637,G1_EVACUATION_PAUSE,0.01,0.0,0.0,744448,187392,921600,921600,111841,111841,112576,112576
Young,PauseEvent,2023-07-18T18:49:57.879+02:00@2189203.392,0.006846,G1_EVACUATION_PAUSE,0.01,0.0,0.0,744448,187392,921600,921600,111841,111841,112576,112576
Young,PauseEvent,2023-07-18T18:50:04.659+02:00@2189210.173,0.006293,G1_EVACUATION_PAUSE,0.01,0.0,0.0,765952,187392,921600,921600,111841,111841,112576,112576
Young,PauseEvent,2023-07-18T18:50:11.786+02:00@2189217.299,0.006449,G1_EVACUATION_PAUSE,0.01,0.0,0.01,756736,187392,921600,921600,111841,111841,112576,112576
Young,PauseEvent,2023-07-18T18:50:19.042+02:00@2189224.556,0.007836000000000001,G1_EVACUATION_PAUSE,0.01,0.01,0.01,756736,188416,921600,921600,111843,111843,112576,112576
Young,PauseEvent,2023-07-18T18:50:24.931+02:00@2189230.444,0.00785,G1_EVACUATION_PAUSE,0.01,0.01,0.01,751616,188416,921600,921600,111843,111843,112576,112576
Young,PauseEvent,2023-07-18T18:50:33.350+02:00@2189238.863,0.006725,G1_EVACUATION_PAUSE,0.01,0.0,0.0,741376,188416,921600,921600,111843,111843,112576,112576
Young,PauseEvent,2023-07-18T18:50:39.875+02:00@2189245.389,0.005911,G1_EVACUATION_PAUSE,0.01,0.0,0.01,772096,188416,921600,921600,111843,111843,112576,112576
Young,PauseEvent,2023-07-18T18:50:46.738+02:00@2189252.251,0.006325,G1_EVACUATION_PAUSE,0.01,0.0,0.0,762880,188416,921600,921600,111843,111843,112576,112576
Young,PauseEvent,2023-07-18T18:50:54.905+02:00@2189260.418,0.0061719999999999995,G1_EVACUATION_PAUSE,0.01,0.0,0.01,760832,188416,921600,921600,111843,111843,112576,112576
Young,PauseEvent,2023-07-18T18:51:01.107+02:00@2189266.620,0.007678,G1_EVACUATION_PAUSE,0.01,0.01,0.01,763904,189440,921600,921600,111843,111843,112576,112576
G1GCYoungInitialMark,PauseEvent,2023-07-18T18:51:06.068+02:00@2189271.581,0.006724,G1_HUMONGOUS_ALLOCATION,0.01,0.0,0.01,689152,191488,921600,921600,111843,111843,112576,112576
G1GCConcurrentUndoCycle,ConcurrentEvent,2023-07-18T18:51:06.074+02:00@2189271.588,0.00145,GCCAUSE_NOT_SET,0,0,0,0,0,0,0,0,0,0,0
ConcurrentCleanupForNextMark,ConcurrentEvent,2023-07-18T18:51:06.075+02:00@2189271.588,0.001418,UNKNOWN_GCCAUSE,0,0,0,0,0,0,0,0,0,0,0
G1GCYoungInitialMark,PauseEvent,2023-07-18T18:51:11.298+02:00@2189276.811,0.006524,G1_HUMONGOUS_ALLOCATION,0.01,0.0,0.0,775168,190464,921600,921600,111843,111843,112576,112576
G1GCConcurrentUndoCycle,ConcurrentEvent,2023-07-18T18:51:11.304+02:00@2189276.817,0.001665,GCCAUSE_NOT_SET,0,0,0,0,0,0,0,0,0,0,0
ConcurrentCleanupForNextMark,ConcurrentEvent,2023-07-18T18:51:11.304+02:00@2189276.817,0.001633,UNKNOWN_GCCAUSE,0,0,0,0,0,0,0,0,0,0,0
Young,PauseEvent,2023-07-18T18:51:17.865+02:00@2189283.378,0.006416000000000001,G1_EVACUATION_PAUSE,0.01,0.0,0.01,760832,188416,921600,921600,111843,111843,112576,112576
Young,PauseEvent,2023-07-18T18:51:24.473+02:00@2189289.986,0.007394,G1_EVACUATION_PAUSE,0.01,0.0,0.01,760832,189440,921600,921600,111843,111843,112576,112576
Young,PauseEvent,2023-07-18T18:51:31.193+02:00@2189296.706,0.008288,G1_EVACUATION_PAUSE,0.02,0.0,0.01,754688,189440,921600,921600,111843,111843,112576,112576
Young,PauseEvent,2023-07-18T18:51:38.714+02:00@2189304.227,0.006097,G1_EVACUATION_PAUSE,0.01,0.0,0.01,755712,189440,921600,921600,111843,111843,112576,112576
Young,PauseEvent,2023-07-18T18:51:46.530+02:00@2189312.043,0.007099,G1_EVACUATION_PAUSE,0.01,0.0,0.01,748544,189440,921600,921600,111843,111843,112576,112576
Young,PauseEvent,2023-07-18T18:51:53.721+02:00@2189319.234,0.006425,G1_EVACUATION_PAUSE,0.01,0.0,0.0,748544,189440,921600,921600,111843,111843,112576,112576
Young,PauseEvent,2023-07-18T18:52:00.379+02:00@2189325.892,0.006259000000000001,G1_EVACUATION_PAUSE,0.01,0.0,0.0,751616,189440,921600,921600,111843,111843,112576,112576
Young,PauseEvent,2023-07-18T18:52:06.660+02:00@2189332.173,0.00619,G1_EVACUATION_PAUSE,0.01,0.0,0.0,755712,189440,921600,921600,111843,111843,112576,112576
Young,PauseEvent,2023-07-18T18:52:12.511+02:00@2189338.024,0.006784,G1_EVACUATION_PAUSE,0.01,0.0,0.01,743424,189440,921600,921600,111843,111843,112576,112576
Young,PauseEvent,2023-07-18T18:52:18.980+02:00@2189344.494,0.006319,G1_EVACUATION_PAUSE,0.02,0.0,0.0,777216,190464,921600,921600,111843,111843,112576,112576
Young,PauseEvent,2023-07-18T18:52:24.603+02:00@2189350.117,0.006866,G1_EVACUATION_PAUSE,0.02,0.0,0.01,761856,190464,921600,921600,111843,111843,112576,112576
G1GCYoungInitialMark,PauseEvent,2023-07-18T18:52:29.833+02:00@2189355.346,0.0069180000000000005,G1_HUMONGOUS_ALLOCATION,0.01,0.0,0.01,711680,191488,921600,921600,111843,111843,112576,112576
G1GCConcurrentUndoCycle,ConcurrentEvent,2023-07-18T18:52:29.840+02:00@2189355.353,0.001284,GCCAUSE_NOT_SET,0,0,0,0,0,0,0,0,0,0,0
ConcurrentCleanupForNextMark,ConcurrentEvent,2023-07-18T18:52:29.840+02:00@2189355.353,0.001262,UNKNOWN_GCCAUSE,0,0,0,0,0,0,0,0,0,0,0
Young,PauseEvent,2023-07-18T18:52:36.575+02:00@2189362.089,0.006709,G1_EVACUATION_PAUSE,0.01,0.0,0.01,758784,190464,921600,921600,111843,111843,112576,112576
Young,PauseEvent,2023-07-18T18:52:42.766+02:00@2189368.280,0.007679999999999999,G1_EVACUATION_PAUSE,0.01,0.0,0.01,775168,190464,921600,921600,111843,111843,112576,112576
Young,PauseEvent,2023-07-18T18:52:49.266+02:00@2189374.780,0.005869,G1_EVACUATION_PAUSE,0.01,0.0,0.01,771072,190464,921600,921600,111843,111843,112576,112576
Young,PauseEvent,2023-07-18T18:52:55.640+02:00@2189381.153,0.006101,G1_EVACUATION_PAUSE,0.01,0.0,0.0,759808,190464,921600,921600,111843,111843,112576,112576
Young,PauseEvent,2023-07-18T18:53:01.423+02:00@2189386.936,0.007940000000000001,G1_EVACUATION_PAUSE,0.02,0.0,0.01,759808,190464,921600,921600,111843,111843,112576,112576
Young,PauseEvent,2023-07-18T18:53:08.378+02:00@2189393.891,0.006481,G1_EVACUATION_PAUSE,0.01,0.0,0.0,762880,191488,921600,921600,111843,111843,112576,112576
Young,PauseEvent,2023-07-18T18:53:14.549+02:00@2189400.063,0.005732,G1_EVACUATION_PAUSE,0.01,0.0,0.0,756736,190464,921600,921600,111843,111843,112576,112576
Young,PauseEvent,2023-07-18T18:53:20.752+02:00@2189406.265,0.005942,G1_EVACUATION_PAUSE,0.02,0.0,0.01,769024,190464,921600,921600,111843,111843,112576,112576
Young,PauseEvent,2023-07-18T18:53:27.726+02:00@2189413.239,0.006054,G1_EVACUATION_PAUSE,0.01,0.0,0.01,750592,191488,921600,921600,111843,111843,112576,112576
G1GCYoungInitialMark,PauseEvent,2023-07-18T18:53:31.629+02:00@2189417.142,0.007077,G1_HUMONGOUS_ALLOCATION,0.01,0.0,0.0,636928,191488,921600,921600,111843,111843,112576,112576
G1GCConcurrentUndoCycle,ConcurrentEvent,2023-07-18T18:53:31.636+02:00@2189417.149,0.001391,GCCAUSE_NOT_SET,0,0,0,0,0,0,0,0,0,0,0
ConcurrentCleanupForNextMark,ConcurrentEvent,2023-07-18T18:53:31.636+02:00@2189417.149,0.0013700000000000001,UNKNOWN_GCCAUSE,0,0,0,0,0,0,0,0,0,0,0
Young,PauseEvent,2023-07-18T18:53:38.296+02:00@2189423.809,0.00644,G1_EVACUATION_PAUSE,0.01,0.0,0.01,769024,191488,921600,921600,111843,111843,112576,112576
Young,PauseEvent,2023-07-18T18:53:44.949+02:00@2189430.462,0.006318,G1_EVACUATION_PAUSE,0.02,0.0,0.0,745472,191488,921600,921600,111843,111843,112576,112576
Young,PauseEvent,2023-07-18T18:53:52.644+02:00@2189438.158,0.006196,G1_EVACUATION_PAUSE,0.01,0.0,0.01,776192,191488,921600,921600,111843,111843,112576,112576
G1GCYoungInitialMark,PauseEvent,2023-07-18T18:53:55.677+02:00@2189441.191,0.006312,G1_HUMONGOUS_ALLOCATION,0.01,0.0,0.0,517120,191488,921600,921600,111843,111843,112576,112576
G1GCConcurrentUndoCycle,ConcurrentEvent,2023-07-18T18:53:55.684+02:00@2189441.197,0.001259,GCCAUSE_NOT_SET,0,0,0,0,0,0,0,0,0,0,0
ConcurrentCleanupForNextMark,ConcurrentEvent,2023-07-18T18:53:55.684+02:00@2189441.197,0.001238,UNKNOWN_GCCAUSE,0,0,0,0,0,0,0,0,0,0,0
G1GCYoungInitialMark,PauseEvent,2023-07-18T18:54:01.332+02:00@2189446.846,0.0065309999999999995,G1_HUMONGOUS_ALLOCATION,0.02,0.0,0.01,744448,192512,921600,921600,111843,111843,112576,112576
G1GCConcurrentUndoCycle,ConcurrentEvent,2023-07-18T18:54:01.339+02:00@2189446.852,0.0013700000000000001,GCCAUSE_NOT_SET,0,0,0,0,0,0,0,0,0,0,0
ConcurrentCleanupForNextMark,ConcurrentEvent,2023-07-18T18:54:01.339+02:00@2189446.852,0.001343,UNKNOWN_GCCAUSE,0,0,0,0,0,0,0,0,0,0,0
G1GCYoungInitialMark,PauseEvent,2023-07-18T18:54:06.323+02:00@2189451.836,0.006507,G1_HUMONGOUS_ALLOCATION,0.02,0.0,0.01,667648,192512,921600,921600,111843,111843,112576,112576
G1GCConcurrentUndoCycle,ConcurrentEvent,2023-07-18T18:54:06.329+02:00@2189451.843,0.001799,GCCAUSE_NOT_SET,0,0,0,0,0,0,0,0,0,0,0
ConcurrentCleanupForNextMark,ConcurrentEvent,2023-07-18T18:54:06.329+02:00@2189451.843,0.001778,UNKNOWN_GCCAUSE,0,0,0,0,0,0,0,0,0,0,0
Young,PauseEvent,2023-07-18T18:54:13.032+02:00@2189458.545,0.007182,G1_EVACUATION_PAUSE,0.01,0.01,0.01,759808,191488,921600,921600,111843,111843,112576,112576
Young,PauseEvent,2023-07-18T18:54:19.209+02:00@2189464.723,0.007921000000000001,G1_EVACUATION_PAUSE,0.01,0.01,0.01,757760,191488,921600,921600,111843,111843,112576,112576
G1GCYoungInitialMark,PauseEvent,2023-07-18T18:54:25.387+02:00@2189470.900,0.0070220000000000005,G1_HUMONGOUS_ALLOCATION,0.01,0.0,0.01,766976,194560,921600,921600,111843,111843,112576,112576
G1GCConcurrentUndoCycle,ConcurrentEvent,2023-07-18T18:54:25.394+02:00@2189470.907,0.003216,GCCAUSE_NOT_SET,0,0,0,0,0,0,0,0,0,0,0
ConcurrentCleanupForNextMark,ConcurrentEvent,2023-07-18T18:54:25.394+02:00@2189470.907,0.003191,UNKNOWN_GCCAUSE,0,0,0,0,0,0,0,0,0,0,0
Young,PauseEvent,2023-07-18T18:54:32.017+02:00@2189477.530,0.005998,G1_EVACUATION_PAUSE,0.01,0.0,0.0,769024,192512,921600,921600,111843,111843,112576,112576
Young,PauseEvent,2023-07-18T18:54:38.699+02:00@2189484.212,0.006737,G1_EVACUATION_PAUSE,0.01,0.0,0.0,754688,191488,921600,921600,111843,111843,112576,112576
Young,PauseEvent,2023-07-18T18:54:44.969+02:00@2189490.482,0.0063360000000000005,G1_EVACUATION_PAUSE,0.01,0.0,0.0,779264,191488,921600,921600,111843,111843,112576,112576
Young,PauseEvent,2023-07-18T18:54:51.602+02:00@2189497.116,0.0063230000000000005,G1_EVACUATION_PAUSE,0.01,0.0,0.01,770048,192512,921600,921600,111843,111843,112576,112576
Young,PauseEvent,2023-07-18T18:54:58.102+02:00@2189503.615,0.008138,G1_EVACUATION_PAUSE,0.0,0.0,0.01,761856,192512,921600,921600,111843,111843,112576,112576
Young,PauseEvent,2023-07-18T18:55:04.518+02:00@2189510.031,0.006301,G1_EVACUATION_PAUSE,0.01,0.0,0.0,749568,192512,921600,921600,111843,111843,112576,112576
G1GCYoungInitialMark,PauseEvent,2023-07-18T18:55:10.743+02:00@2189516.256,0.008342,G1_HUMONGOUS_ALLOCATION,0.01,0.0,0.01,732160,192512,921600,921600,111843,111843,112576,112576
G1GCConcurrentUndoCycle,ConcurrentEvent,2023-07-18T18:55:10.751+02:00@2189516.264,0.0014759999999999999,GCCAUSE_NOT_SET,0,0,0,0,0,0,0,0,0,0,0
ConcurrentCleanupForNextMark,ConcurrentEvent,2023-07-18T18:55:10.751+02:00@2189516.264,0.0014479999999999999,UNKNOWN_GCCAUSE,0,0,0,0,0,0,0,0,0,0,0
G1GCYoungInitialMark,PauseEvent,2023-07-18T18:55:14.242+02:00@2189519.756,0.007407,G1_HUMONGOUS_ALLOCATION,0.01,0.01,0.01,539648,192512,921600,921600,111843,111843,112576,112576
G1GCConcurrentUndoCycle,ConcurrentEvent,2023-07-18T18:55:14.250+02:00@2189519.763,0.00261,GCCAUSE_NOT_SET,0,0,0,0,0,0,0,0,0,0,0
ConcurrentCleanupForNextMark,ConcurrentEvent,2023-07-18T18:55:14.250+02:00@2189519.763,0.002576,UNKNOWN_GCCAUSE,0,0,0,0,0,0,0,0,0,0,0
G1GCYoungInitialMark,PauseEvent,2023-07-18T18:55:16.070+02:00@2189521.584,0.006369,G1_HUMONGOUS_ALLOCATION,0.01,0.0,0.01,435200,194560,921600,921600,111843,111843,112576,112576
G1GCConcurrentUndoCycle,ConcurrentEvent,2023-07-18T18:55:16.077+02:00@2189521.590,0.001909,GCCAUSE_NOT_SET,0,0,0,0,0,0,0,0,0,0,0
ConcurrentCleanupForNextMark,ConcurrentEvent,2023-07-18T18:55:16.077+02:00@2189521.590,0.001865,UNKNOWN_GCCAUSE,0,0,0,0,0,0,0,0,0,0,0
Young,PauseEvent,2023-07-18T18:55:22.513+02:00@2189528.027,0.005799,G1_EVACUATION_PAUSE,0.01,0.0,0.01,774144,192512,921600,921600,111843,111843,112576,112576
Young,PauseEvent,2023-07-18T18:55:29.332+02:00@2189534.845,0.006567999999999999,G1_EVACUATION_PAUSE,0.01,0.0,0.01,761856,192512,921600,921600,111843,111843,112576,112576
Young,PauseEvent,2023-07-18T18:55:35.372+02:00@2189540.885,0.008958,G1_EVACUATION_PAUSE,0.02,0.0,0.01,771072,193536,921600,921600,111843,111843,112576,112576
Young,PauseEvent,2023-07-18T18:55:41.164+02:00@2189546.677,0.006804,G1_EVACUATION_PAUSE,0.01,0.0,0.01,774144,193536,921600,921600,111843,111843,112576,112576
Young,PauseEvent,2023-07-18T18:55:46.876+02:00@2189552.389,0.006549999999999999,G1_EVACUATION_PAUSE,0.01,0.0,0.01,762880,193536,921600,921600,111843,111843,112576,112576
Young,PauseEvent,2023-07-18T18:55:52.720+02:00@2189558.233,0.008364,G1_EVACUATION_PAUSE,0.01,0.0,0.0,753664,193536,921600,921600,111843,111843,112576,112576
Young,PauseEvent,2023-07-18T18:55:58.628+02:00@2189564.141,0.00601,G1_EVACUATION_PAUSE,0.01,0.0,0.01,765952,193536,921600,921600,111843,111843,112576,112576
Young,PauseEvent,2023-07-18T18:56:03.833+02:00@2189569.346,0.006098,G1_EVACUATION_PAUSE,0.01,0.0,0.01,753664,193536,921600,921600,111843,111843,112576,112576
Young,PauseEvent,2023-07-18T18:56:10.827+02:00@2189576.340,0.006161,G1_EVACUATION_PAUSE,0.01,0.0,0.01,755712,193536,921600,921600,111843,111843,112576,112576
G1GCYoungInitialMark,PauseEvent,2023-07-18T18:56:16.232+02:00@2189581.745,0.008034000000000001,G1_HUMONGOUS_ALLOCATION,0.01,0.01,0.01,732160,194560,921600,921600,111843,111843,112576,112576
G1GCConcurrentUndoCycle,ConcurrentEvent,2023-07-18T18:56:16.240+02:00@2189581.754,0.001926,GCCAUSE_NOT_SET,0,0,0,0,0,0,0,0,0,0,0
ConcurrentCleanupForNextMark,ConcurrentEvent,2023-07-18T18:56:16.240+02:00@2189581.754,0.001905,UNKNOWN_GCCAUSE,0,0,0,0,0,0,0,0,0,0,0
Young,PauseEvent,2023-07-18T18:56:21.290+02:00@2189586.803,0.006093,G1_EVACUATION_PAUSE,0.01,0.0,0.0,769024,193536,921600,921600,111843,111843,112576,112576
Young,PauseEvent,2023-07-18T18:56:27.079+02:00@2189592.592,0.007545,G1_EVACUATION_PAUSE,0.02,0.0,0.0,774144,193536,921600,921600,111843,111843,112576,112576
Young,PauseEvent,2023-07-18T18:56:32.950+02:00@2189598.463,0.006539,G1_EVACUATION_PAUSE,0.01,0.0,0.01,759808,193536,921600,921600,111843,111843,112576,112576
Young,PauseEvent,2023-07-18T18:56:39+02:00@2189604.513,0.006752,G1_EVACUATION_PAUSE,0.01,0.0,0.0,759808,193536,921600,921600,111843,111843,112576,112576
Young,PauseEvent,2023-07-18T18:56:44.369+02:00@2189609.882,0.006288,G1_EVACUATION_PAUSE,0.01,0.0,0.0,775168,194560,921600,921600,111843,111843,112576,112576
Young,PauseEvent,2023-07-18T18:56:50+02:00@2189615.513,0.009856,G1_EVACUATION_PAUSE,0.01,0.0,0.01,778240,194560,921600,921600,111843,111843,112576,112576
Young,PauseEvent,2023-07-18T18:56:55.313+02:00@2189620.826,0.008204000000000001,G1_EVACUATION_PAUSE,0.01,0.0,0.01,770048,195584,921600,921600,111843,111843,112576,112576
G1GCYoungInitialMark,PauseEvent,2023-07-18T18:57:00.676+02:00@2189626.189,0.008714000000000001,G1_HUMONGOUS_ALLOCATION,0.01,0.01,0.01,718848,194560,921600,921600,111843,111843,112576,112576
G1GCConcurrentUndoCycle,ConcurrentEvent,2023-07-18T18:57:00.685+02:00@2189626.198,0.001789,GCCAUSE_NOT_SET,0,0,0,0,0,0,0,0,0,0,0
ConcurrentCleanupForNextMark,ConcurrentEvent,2023-07-18T18:57:00.685+02:00@2189626.198,0.001767,UNKNOWN_GCCAUSE,0,0,0,0,0,0,0,0,0,0,0
G1GCYoungInitialMark,PauseEvent,2023-07-18T18:57:06.103+02:00@2189631.616,0.008378,G1_HUMONGOUS_ALLOCATION,0.01,0.0,0.01,776192,194560,921600,921600,111843,111843,112576,112576
G1GCConcurrentUndoCycle,ConcurrentEvent,2023-07-18T18:57:06.111+02:00@2189631.624,0.0017800000000000001,GCCAUSE_NOT_SET,0,0,0,0,0,0,0,0,0,0,0
ConcurrentCleanupForNextMark,ConcurrentEvent,2023-07-18T18:57:06.111+02:00@2189631.624,0.001759,UNKNOWN_GCCAUSE,0,0,0,0,0,0,0,0,0,0,0
G1GCYoungInitialMark,PauseEvent,2023-07-18T18:57:08.830+02:00@2189634.343,0.006751,G1_HUMONGOUS_ALLOCATION,0.01,0.0,0.01,513024,195584,921600,921600,111843,111843,112576,112576
G1GCConcurrentUndoCycle,ConcurrentEvent,2023-07-18T18:57:08.837+02:00@2189634.350,0.0012330000000000002,GCCAUSE_NOT_SET,0,0,0,0,0,0,0,0,0,0,0
ConcurrentCleanupForNextMark,ConcurrentEvent,2023-07-18T18:57:08.837+02:00@2189634.350,0.001214,UNKNOWN_GCCAUSE,0,0,0,0,0,0,0,0,0,0,0
Young,PauseEvent,2023-07-18T18:57:15.569+02:00@2189641.082,0.008119,G1_EVACUATION_PAUSE,0.01,0.0,0.01,778240,194560,921600,921600,111843,111843,112576,112576
G1GCYoungInitialMark,PauseEvent,2023-07-18T18:57:21.843+02:00@2189647.357,0.009284,GC_LOCKER,0.01,0.0,0.01,754688,195584,921600,921600,111843,111843,112576,112576
ConcurrentClearClaimedMarks,ConcurrentEvent,2023-07-18T18:57:21.853+02:00@2189647.366,9.3E-5,UNKNOWN_GCCAUSE,0,0,0,0,0,0,0,0,0,0,0
ConcurrentRootRegionScan,ConcurrentEvent,2023-07-18T18:57:21.853+02:00@2189647.366,0.005031,UNKNOWN_GCCAUSE,0,0,0,0,0,0,0,0,0,0,0
G1GCConcurrentCleanup,ConcurrentEvent,2023-07-18T18:57:22.031+02:00@2189647.545,0.061363999999999995,GCCAUSE_NOT_SET,0,0,0,0,0,0,0,0,0,0,0
G1GCRemark,PauseEvent,2023-07-18T18:57:21.996+02:00@2189647.509,0.035488,UNKNOWN_GCCAUSE,0.06,0.01,0.04,226304,216064,921600,921600,0,0,0,0
ConcurrentCleanupForNextMark,ConcurrentEvent,2023-07-18T18:57:22.093+02:00@2189647.606,0.004063,UNKNOWN_GCCAUSE,0,0,0,0,0,0,0,0,0,0,0
Young,PauseEvent,2023-07-18T18:57:28.960+02:00@2189654.473,0.007042,G1_EVACUATION_PAUSE,0.01,0.0,0.0,775168,184320,921600,921600,111843,111843,112576,112576
Mixed,PauseEvent,2023-07-18T18:57:29.503+02:00@2189655.017,0.005677,G1_EVACUATION_PAUSE,0.01,0.0,0.01,228352,131072,921600,921600,111843,111843,112576,112576
Young,PauseEvent,2023-07-18T18:57:36.534+02:00@2189662.048,0.005719999999999999,G1_EVACUATION_PAUSE,0.01,0.01,0.01,703488,132096,921600,921600,111843,111843,112576,112576
Young,PauseEvent,2023-07-18T18:57:42.796+02:00@2189668.309,0.005221,G1_EVACUATION_PAUSE,0.01,0.0,0.01,704512,131072,921600,921600,111843,111843,112576,112576
Young,PauseEvent,2023-07-18T18:57:47.147+02:00@2189672.661,0.005122,G1_EVACUATION_PAUSE,0.01,0.0,0.01,709632,132096,921600,921600,111843,111843,112576,112576
Young,PauseEvent,2023-07-18T18:57:53.972+02:00@2189679.485,0.005012,G1_EVACUATION_PAUSE,0.01,0.0,0.01,689152,132096,921600,921600,111843,111843,112576,112576
Young,PauseEvent,2023-07-18T18:58:00.590+02:00@2189686.103,0.007382,G1_EVACUATION_PAUSE,0.02,0.0,0.01,683008,132096,921600,921600,111843,111843,112576,112576
Young,PauseEvent,2023-07-18T18:58:07.664+02:00@2189693.178,0.005889,G1_EVACUATION_PAUSE,0.01,0.0,0.01,695296,132096,921600,921600,111843,111843,112576,112576
Young,PauseEvent,2023-07-18T18:58:13.781+02:00@2189699.295,0.006258,G1_EVACUATION_PAUSE,0.01,0.0,0.0,707584,132096,921600,921600,111843,111843,112576,112576
Young,PauseEvent,2023-07-18T18:58:21.295+02:00@2189706.809,0.006311,G1_EVACUATION_PAUSE,0.01,0.0,0.01,722944,132096,921600,921600,111843,111843,112576,112576
Young,PauseEvent,2023-07-18T18:58:27.603+02:00@2189713.117,0.005758,G1_EVACUATION_PAUSE,0.01,0.0,0.01,698368,132096,921600,921600,111843,111843,112576,112576
Young,PauseEvent,2023-07-18T18:58:33.687+02:00@2189719.200,0.005875,G1_EVACUATION_PAUSE,0.01,0.0,0.01,713728,132096,921600,921600,111843,111843,112576,112576
Young,PauseEvent,2023-07-18T18:58:40.252+02:00@2189725.765,0.008161,G1_EVACUATION_PAUSE,0.02,0.0,0.01,695296,132096,921600,921600,111843,111843,112576,112576
Young,PauseEvent,2023-07-18T18:58:47.453+02:00@2189732.966,0.006612,G1_EVACUATION_PAUSE,0.02,0.0,0.01,704512,133120,921600,921600,111843,111843,112576,112576
Young,PauseEvent,2023-07-18T18:58:55.407+02:00@2189740.920,0.0073360000000000005,G1_EVACUATION_PAUSE,0.01,0.0,0.01,707584,133120,921600,921600,111843,111843,112576,112576
Young,PauseEvent,2023-07-18T18:59:01.415+02:00@2189746.928,0.006144,G1_EVACUATION_PAUSE,0.01,0.0,0.01,705536,132096,921600,921600,111843,111843,112576,112576
Young,PauseEvent,2023-07-18T18:59:08.845+02:00@2189754.358,0.005837,G1_EVACUATION_PAUSE,0.01,0.0,0.01,698368,133120,921600,921600,111843,111843,112576,112576
Young,PauseEvent,2023-07-18T18:59:15.241+02:00@2189760.754,0.005841,G1_EVACUATION_PAUSE,0.01,0.0,0.0,711680,133120,921600,921600,111843,111843,112576,112576
Young,PauseEvent,2023-07-18T18:59:20.678+02:00@2189766.192,0.006979,G1_EVACUATION_PAUSE,0.02,0.0,0.0,697344,134144,921600,921600,111843,111843,112576,112576
Young,PauseEvent,2023-07-18T18:59:27.279+02:00@2189772.792,0.008806,G1_EVACUATION_PAUSE,0.02,0.0,0.0,698368,133120,921600,921600,111843,111843,112576,112576
Young,PauseEvent,2023-07-18T18:59:32.561+02:00@2189778.074,0.006347,G1_EVACUATION_PAUSE,0.01,0.0,0.0,761856,133120,921600,921600,111843,111843,112576,112576
Young,PauseEvent,2023-07-18T18:59:38.143+02:00@2189783.657,0.006246000000000001,G1_EVACUATION_PAUSE,0.01,0.0,0.01,748544,133120,921600,921600,111843,111843,112576,112576
Young,PauseEvent,2023-07-18T18:59:43.710+02:00@2189789.223,0.005494,G1_EVACUATION_PAUSE,0.01,0.01,0.0,714752,133120,921600,921600,111843,111843,112576,112576
Young,PauseEvent,2023-07-18T18:59:48.812+02:00@2189794.325,0.005808,G1_EVACUATION_PAUSE,0.01,0.01,0.01,717824,133120,921600,921600,111843,111843,112576,112576
Young,PauseEvent,2023-07-18T18:59:55.289+02:00@2189800.802,0.005415,G1_EVACUATION_PAUSE,0.01,0.0,0.0,693248,133120,921600,921600,111843,111843,112576,112576
Young,PauseEvent,2023-07-18T19:00:01.855+02:00@2189807.369,0.006247,G1_EVACUATION_PAUSE,0.01,0.0,0.01,699392,134144,921600,921600,111843,111843,112576,112576
Young,PauseEvent,2023-07-18T19:00:07.176+02:00@2189812.689,0.007358,G1_EVACUATION_PAUSE,0.01,0.01,0.01,712704,134144,921600,921600,111843,111843,112576,112576
Young,PauseEvent,2023-07-18T19:00:13.546+02:00@2189819.060,0.006375,G1_EVACUATION_PAUSE,0.02,0.0,0.01,700416,134144,921600,921600,111843,111843,112576,112576
